Organism,Seq,Positions,,,,
Bacillus,781,240-488,,,,
Bacillus,782,56-80,408-560,,,
Bacillus,783,0-536,,,,
Bacillus,784,304-480,,,,
Bacillus,785,208-440,,,,
Bacillus,786,72-96,288-528,,,
Bacillus,787,176-424,,,,
Bacillus,788,0-56,336-560,,,
Bacillus,789,0-16,152-176,,,
Bacillus,790,0-64,352-504,,,
Bacillus,791,96-168,424-488,,,
Bacillus,792,0-88,168-240,344-560,,
Bacillus,793,168-432,512-560,,,
Bacillus,794,24-72,208-432,496-560,,
Bacillus,795,136-232,360-400,,,
Bacillus,796,0-8,296-440,512-560,,
Bacillus,797,296-408,488-560,,,
Bacillus,798,280-496,,,,
Bacillus,799,0-80,280-560,,,
Bacillus,800,280-536,,,,
Bacillus,801,0-48,336-424,,,
Bacillus,802,160-504,,,,
Bacillus,803,160-496,,,,
Bacillus,804,320-456,536-560,,,
Bacillus,805,272-560,,,,
Bacillus,806,112-560,,,,
Bacillus,807,200-456,520-560,,,
Bacillus,808,112-176,288-512,,,
Bacillus,809,240-352,536-560,,,
Bacillus,810,224-456,,,,
Bacillus,811,64-104,176-200,272-424,,
Bacillus,812,336-552,,,,
Bacillus,813,8-56,128-560,,,
Bacillus,814,64-104,248-440,,,
Bacillus,815,88-400,,,,
Bacillus,816,200-432,504-552,,,
Bacillus,817,312-520,,,,
Bacillus,818,240-560,,,,
Bacillus,819,0-16,152-416,520-544,,
Bacillus,820,0-112,320-560,,,
Bacillus,821,8-48,440-560,,,
Bacillus,822,96-232,304-416,,,
Bacillus,823,288-504,,,,
Bacillus,824,0-8,24-40,320-424,,
Bacillus,825,176-544,,,,
Bacillus,826,160-424,496-560,,,
Bacillus,827,168-400,,,,
Bacillus,828,224-496,,,,
Bacillus,829,304-560,,,,
Bacillus,830,136-184,248-480,,,
Bacillus,831,0-120,336-560,,,
Bacillus,832,24-96,248-392,536-560,,
Bacillus,833,232-464,,,,
Bacillus,834,280-560,,,,
Bacillus,835,328-480,,,,
Bacillus,836,280-512,,,,
Bacillus,837,0-8,168-416,,,
Bacillus,838,0-184,352-432,528-560,,
Bacillus,839,272-544,,,,
Bacillus,840,0-488,,,,
Bacillus,841,0-8,224-464,,,
Bacillus,842,112-144,248-368,456-560,,
Bacillus,843,88-136,360-488,,,
Bacillus,844,264-456,,,,
Bacillus,845,128-368,496-536,,,
Bacillus,846,376-496,,,,
Bacillus,847,136-192,280-472,,,
Bacillus,848,8-48,136-216,296-472,,
Bacillus,849,144-176,264-496,,,
Bacillus,850,120-472,536-560,,,
Bacillus,851,80-144,256-560,,,
Bacillus,852,240-424,,,,
Bacillus,853,0-400,,,,
Bacillus,854,16-48,312-344,448-472,,
Bacillus,855,152-368,,,,
Bacillus,856,0-144,248-312,400-528,,
Bacillus,857,0-104,408-456,,,
Bacillus,858,0-64,232-560,,,
Bacillus,859,24-88,264-456,,,
Bacillus,860,0-112,216-536,,,
Bacillus,861,224-504,,,,
Bacillus,862,56-136,232-560,,,
Bacillus,863,344-496,,,,
Bacillus,864,208-504,,,,
Bacillus,865,64-368,448-512,,,
Bacillus,866,320-384,,,,
Bacillus,867,416-560,,,,
Bacillus,868,280-496,,,,
Bacillus,869,224-560,,,,
Bacillus,870,152-456,,,,
Bacillus,871,216-536,,,,
Bacillus,872,0-168,320-528,,,
Bacillus,873,232-512,,,,
Bacillus,874,336-560,,,,
Bacillus,875,232-384,,,,
Bacillus,876,0-432,,,,
Bacillus,877,312-512,,,,
Bacillus,878,184-400,,,,
Bacillus,879,272-544,,,,
Bacillus,880,448-560,,,,
Bacillus,881,32-120,256-560,,,
Bacillus,882,184-208,384-448,,,
Bacillus,883,88-448,,,,
Bacillus,884,328-544,,,,
Bacillus,885,296-480,,,,
Bacillus,886,0-16,280-464,,,
Bacillus,887,248-464,536-560,,,
Bacillus,888,280-520,,,,
Bacillus,889,0-56,304-456,,,
Bacillus,890,304-536,,,,
Bacillus,891,0-240,344-448,,,
Bacillus,892,216-464,,,,
Bacillus,893,0-208,280-408,,,
Bacillus,894,192-448,,,,
Bacillus,895,48-72,264-560,,,
Bacillus,896,56-80,296-456,,,
Bacillus,897,8-32,184-440,,,
Bacillus,898,328-544,,,,
Bacillus,899,272-440,,,,
Bacillus,900,296-560,,,,
Bacillus,901,8-448,,,,
Bacillus,902,0-120,240-480,,,
Bacillus,903,0-48,176-472,,,
Bacillus,904,144-504,,,,
Bacillus,905,176-544,,,,
Bacillus,906,112-560,,,,
Bacillus,907,200-440,,,,
Bacillus,908,40-384,,,,
Bacillus,909,168-560,,,,
Bacillus,910,248-536,,,,
Bacillus,911,80-128,352-456,,,
Bacillus,912,224-480,,,,
Bacillus,913,216-472,,,,
Bacillus,914,56-80,320-560,,,
Bacillus,915,0-232,272-480,,,
Bacillus,916,0-32,248-472,,,
Bacillus,917,96-184,272-520,,,
Bacillus,918,0-24,144-448,,,
Bacillus,919,96-464,,,,
Bacillus,920,312-552,,,,
Bacillus,921,0-40,88-560,,,
Bacillus,922,152-560,,,,
Bacillus,923,0-16,296-328,,,
Bacillus,924,184-560,,,,
Bacillus,925,96-152,328-472,536-560,,
Bacillus,926,184-448,,,,
Bacillus,927,48-80,288-400,,,
Bacillus,928,0-472,,,,
Bacillus,929,8-80,176-224,296-368,464-520,
Bacillus,930,216-240,352-480,,,
Bacillus,931,72-152,352-560,,,
Bacillus,932,0-360,,,,
Bacillus,933,24-64,272-560,,,
Bacillus,934,80-112,184-536,,,
Bacillus,935,288-472,,,,
Bacillus,936,64-552,,,,
Bacillus,937,224-560,,,,
Bacillus,938,8-168,312-384,440-560,,
Bacillus,939,0-496,,,,
Bacillus,940,144-264,312-544,,,
Bacillus,941,0-8,248-536,,,
Bacillus,942,368-544,,,,
Bacillus,943,264-528,,,,
Bacillus,944,184-408,,,,
Bacillus,945,8-64,280-448,,,
Bacillus,946,72-96,232-504,,,
Bacillus,947,272-560,,,,
Bacillus,948,64-456,,,,
Bacillus,949,0-8,264-536,,,
Bacillus,950,216-488,,,,
Bacillus,951,328-464,,,,
Bacillus,952,24-48,208-560,,,
Bacillus,953,232-560,,,,
Bacillus,954,344-560,,,,
Bacillus,955,32-80,352-400,512-544,,
Bacillus,956,40-536,,,,
Bacillus,957,96-192,280-488,,,
Bacillus,958,280-560,,,,
Bacillus,959,272-456,,,,
Bacillus,960,192-560,,,,
Bacillus,961,296-456,,,,
Bacillus,962,304-512,,,,
Bacillus,963,184-472,,,,
Bacillus,964,216-432,,,,
Bacillus,965,144-184,296-392,480-560,,
Bacillus,966,0-112,368-432,,,
Bacillus,967,224-560,,,,
Bacillus,968,312-560,,,,
Bacillus,969,0-40,120-488,,,
Bacillus,970,192-448,,,,
Bacillus,971,336-504,,,,
Bacillus,972,192-448,,,,
Bacillus,973,0-48,64-160,232-496,,
Bacillus,974,280-336,416-520,,,
Bacillus,975,176-256,360-432,,,
Bacillus,976,216-472,,,,
Bacillus,977,208-520,,,,
Bacillus,978,80-200,240-544,,,
Bacillus,979,120-528,,,,
Bacillus,980,0-96,192-496,,,
Bacillus,981,152-216,304-408,,,
Bacillus,982,0-24,,,,
Bacillus,983,312-544,,,,
Bacillus,984,0-32,136-504,,,
Bacillus,985,168-560,,,,
Bacillus,986,280-560,,,,
Bacillus,987,0-88,168-208,304-400,,
Bacillus,988,40-88,192-224,296-560,,
Bacillus,989,88-120,184-464,,,
Bacillus,990,272-512,,,,
Bacillus,991,264-464,,,,
Bacillus,992,0-136,352-464,,,
Bacillus,993,344-544,,,,
Bacillus,994,312-392,,,,
Bacillus,995,296-552,,,,
Bacillus,996,296-560,,,,
Bacillus,997,280-488,,,,
Bacillus,998,0-40,232-432,,,
Bacillus,999,280-552,,,,
Bacillus,1000,0-424,536-552,,,
Bacillus,1001,0-216,296-448,,,
Bacillus,1002,0-120,272-288,304-312,440-544,
Bacillus,1003,248-440,,,,
Bacillus,1004,272-304,328-392,496-560,,
Bacillus,1005,0-496,,,,
Bacillus,1006,264-472,,,,
Bacillus,1007,0-112,312-560,,,
Bacillus,1008,296-560,,,,
Bacillus,1009,232-408,,,,
Bacillus,1010,208-456,,,,
Bacillus,1011,0-248,312-496,,,
Bacillus,1012,152-472,,,,
Bacillus,1013,232-528,,,,
Bacillus,1014,8-96,176-432,,,
Bacillus,1015,224-560,,,,
Bacillus,1016,304-560,,,,
Bacillus,1017,0-64,368-456,,,
Bacillus,1018,320-480,,,,
Bacillus,1019,208-560,,,,
Bacillus,1020,152-392,,,,
Bacillus,1021,200-560,,,,
Chlamydia,1,272-432,512-544,,,
Chlamydia,2,224-488,,,,
Chlamydia,3,168-248,384-480,,,
Chlamydia,4,96-456,,,,
Chlamydia,5,152-184,312-480,,,
Chlamydia,6,272-480,,,,
Chlamydia,7,88-216,368-408,536-552,,
Chlamydia,8,256-272,360-424,480-560,,
Chlamydia,9,48-80,288-560,,,
Chlamydia,10,40-64,256-544,,,
Chlamydia,11,80-104,168-376,,,
Chlamydia,12,304-472,,,,
Chlamydia,13,168-248,344-440,,,
Chlamydia,14,0-32,320-560,,,
Chlamydia,15,56-136,392-424,536-560,,
Chlamydia,16,264-288,352-488,,,
Chlamydia,17,208-432,,,,
Chlamydia,18,56-488,,,,
Chlamydia,19,168-272,288-456,,,
Chlamydia,20,0-24,328-424,480-560,,
Chlamydia,21,0-16,88-552,,,
Chlamydia,22,216-560,,,,
Chlamydia,23,408-544,,,,
Chlamydia,24,128-560,,,,
Chlamydia,25,64-128,264-560,,,
Chlamydia,26,232-256,352-384,,,
Chlamydia,27,312-424,,,,
Chlamydia,28,0-8,160-232,336-552,,
Chlamydia,29,24-448,,,,
Chlamydia,30,296-560,,,,
Chlamydia,31,304-416,488-504,,,
Chlamydia,32,0-56,216-472,536-560,,
Chlamydia,33,168-416,,,,
Chlamydia,34,240-448,,,,
Chlamydia,35,208-408,,,,
Chlamydia,36,40-560,,,,
Chlamydia,37,192-424,536-560,,,
Chlamydia,38,32-72,216-408,,,
Chlamydia,39,64-440,528-544,,,
Chlamydia,40,344-440,,,,
Chlamydia,41,40-80,144-408,,,
Chlamydia,42,8-56,144-432,,,
Chlamydia,43,128-424,,,,
Chlamydia,44,0-144,224-360,,,
Chlamydia,45,304-560,,,,
Chlamydia,46,72-104,224-416,,,
Chlamydia,47,328-544,,,,
Chlamydia,48,0-16,328-408,472-528,,
Chlamydia,49,112-144,312-560,,,
Chlamydia,50,0-40,112-168,288-368,,
Chlamydia,51,216-408,,,,
Chlamydia,52,72-176,384-464,,,
Chlamydia,53,56-392,,,,
Chlamydia,54,192-312,336-368,,,
Chlamydia,55,232-408,,,,
Chlamydia,56,208-376,448-552,,,
Chlamydia,57,280-440,,,,
Chlamydia,58,8-520,,,,
Chlamydia,59,120-248,352-448,520-560,,
Chlamydia,60,112-200,328-416,,,
Chlamydia,61,304-440,520-552,,,
Chlamydia,62,0-24,288-440,,,
Chlamydia,63,272-440,,,,
Chlamydia,64,8-64,144-416,,,
Chlamydia,65,192-232,328-456,,,
Chlamydia,66,136-216,392-496,,,
Chlamydia,67,40-88,352-416,464-544,,
Chlamydia,68,0-376,504-560,,,
Chlamydia,69,160-360,408-480,,,
Chlamydia,70,168-368,,,,
Chlamydia,71,0-104,312-528,,,
Chlamydia,72,224-496,,,,
Chlamydia,73,200-464,,,,
Chlamydia,74,112-168,360-408,,,
Chlamydia,75,256-464,,,,
Chlamydia,76,152-232,360-448,,,
Chlamydia,77,24-48,272-472,,,
Chlamydia,78,256-432,520-560,,,
Chlamydia,79,56-104,200-480,,,
Chlamydia,80,256-480,,,,
Chlamydia,81,256-496,,,,
Chlamydia,82,0-80,208-496,,,
Chlamydia,83,224-552,,,,
Chlamydia,84,0-64,136-560,,,
Chlamydia,85,368-544,,,,
Chlamydia,86,0-56,224-264,368-552,,
Chlamydia,87,168-416,,,,
Chlamydia,88,40-168,280-552,,,
Chlamydia,89,280-456,,,,
Chlamydia,90,152-208,288-432,,,
Chlamydia,91,0-456,,,,
Chlamydia,92,288-440,,,,
Chlamydia,93,144-376,448-552,,,
Chlamydia,94,24-56,224-432,,,
Chlamydia,95,8-56,112-208,376-528,,
Chlamydia,96,96-560,,,,
Chlamydia,97,0-8,160-440,512-560,,
Chlamydia,98,168-280,392-440,504-560,,
Chlamydia,99,112-416,504-560,,,
Chlamydia,100,160-360,400-560,,,
Chlamydia,101,240-424,,,,
Chlamydia,102,0-96,168-256,368-448,,
Chlamydia,103,0-40,112-184,352-560,,
Chlamydia,104,72-104,272-384,536-560,,
Chlamydia,105,104-200,264-296,432-560,,
Chlamydia,106,304-440,,,,
Chlamydia,107,144-184,256-440,,,
Chlamydia,108,304-472,,,,
Chlamydia,109,0-64,240-528,,,
Chlamydia,110,248-504,,,,
Chlamydia,111,112-176,288-408,504-552,,
Chlamydia,112,8-72,280-528,,,
Chlamydia,113,256-424,,,,
Chlamydia,114,0-56,280-432,,,
Chlamydia,115,208-536,,,,
Chlamydia,116,176-528,,,,
Chlamydia,117,0-8,128-416,496-520,,
Chlamydia,118,8-248,320-544,,,
Chlamydia,119,264-368,,,,
Chlamydia,120,312-448,488-560,,,
Chlamydia,121,136-560,,,,
Chlamydia,122,0-80,320-448,520-560,,
Chlamydia,123,192-472,,,,
Chlamydia,124,272-448,,,,
Chlamydia,125,264-496,,,,
Chlamydia,126,248-272,304-424,,,
Chlamydia,127,176-552,,,,
Chlamydia,128,272-536,,,,
Chlamydia,129,48-72,352-424,,,
Chlamydia,130,208-392,,,,
Chlamydia,131,200-456,,,,
Chlamydia,132,24-40,120-184,264-384,472-536,
Chlamydia,133,160-488,,,,
Chlamydia,134,80-184,248-560,,,
Chlamydia,135,264-384,496-560,,,
Chlamydia,136,24-416,,,,
Chlamydia,137,56-552,,,,
Chlamydia,138,256-304,384-440,488-560,,
Chlamydia,139,0-40,360-560,,,
Chlamydia,140,184-240,336-480,,,
Chlamydia,141,72-184,264-312,400-560,,
Chlamydia,142,168-240,320-560,,,
Chlamydia,143,96-504,,,,
Chlamydia,144,0-48,240-472,,,
Chlamydia,145,104-464,,,,
Chlamydia,146,104-552,,,,
Chlamydia,147,248-496,,,,
Chlamydia,148,0-104,160-304,416-560,,
Chlamydia,149,344-464,,,,
Chlamydia,150,256-544,,,,
Chlamydia,151,128-168,240-504,,,
Chlamydia,152,304-552,,,,
Chlamydia,153,8-280,368-560,,,
Chlamydia,154,232-440,,,,
Chlamydia,155,0-96,160-224,320-472,,
Chlamydia,156,120-152,264-560,,,
Chlamydia,157,0-8,48-80,216-296,376-448,496-560
Chlamydia,158,112-144,216-536,,,
Chlamydia,159,128-512,,,,
Chlamydia,160,280-560,,,,
Chlamydia,161,40-80,272-560,,,
Chlamydia,162,0-16,144-200,344-440,504-544,
Chlamydia,163,240-480,,,,
Chlamydia,164,24-48,224-368,440-456,,
Chlamydia,165,80-144,328-400,536-560,,
Chlamydia,166,0-56,184-256,368-512,,
Chlamydia,167,160-512,,,,
Chlamydia,168,16-432,536-560,,,
Chlamydia,169,128-328,392-496,520-544,,
Chlamydia,170,256-472,,,,
Chlamydia,171,312-424,,,,
Chlamydia,172,320-400,,,,
Chlamydia,173,0-216,248-448,,,
Chlamydia,174,232-432,,,,
Chlamydia,175,216-416,,,,
Chlamydia,176,0-8,72-200,512-560,,
Chlamydia,177,72-496,,,,
Chlamydia,178,0-56,144-168,248-560,,
Chlamydia,179,304-504,,,,
Chlamydia,180,232-520,,,,
Chlamydia,181,224-448,,,,
Chlamydia,182,184-416,,,,
Chlamydia,183,344-560,,,,
Chlamydia,184,16-64,152-560,,,
Chlamydia,185,144-224,440-560,,,
Chlamydia,186,0-48,168-440,,,
Chlamydia,187,32-200,304-392,520-560,,
Chlamydia,188,0-56,304-464,,,
Chlamydia,189,16-48,224-464,,,
Chlamydia,190,240-488,,,,
Chlamydia,191,168-296,400-448,,,
Chlamydia,192,200-392,512-552,,,
Chlamydia,193,8-520,,,,
Chlamydia,194,56-104,296-416,504-560,,
Chlamydia,195,136-536,,,,
Chlamydia,196,40-128,480-536,,,
Chlamydia,197,96-224,336-392,,,
Chlamydia,198,56-560,,,,
Chlamydia,199,0-72,144-456,,,
Chlamydia,200,0-112,256-432,512-560,,
Chlamydia,201,112-144,288-560,,,
Chlamydia,202,152-520,,,,
Chlamydia,203,184-456,520-560,,,
Chlamydia,204,264-448,,,,
Chlamydia,205,176-480,,,,
Chlamydia,206,112-296,360-384,,,
Chlamydia,207,328-544,,,,
Chlamydia,208,120-144,312-512,,,
Chlamydia,209,184-560,,,,
Chlamydia,210,192-488,,,,
Chlamydia,211,304-456,520-560,,,
Chlamydia,212,0-128,248-560,,,
Chlamydia,213,184-560,,,,
Chlamydia,214,0-72,160-184,304-424,,
Chlamydia,215,232-432,,,,
Chlamydia,216,48-200,264-488,,,
Chlamydia,217,72-96,216-424,512-552,,
Chlamydia,218,0-552,,,,
Chlamydia,219,56-424,,,,
Chlamydia,220,336-464,,,,
Chlamydia,221,0-16,152-408,,,
Chlamydia,222,56-72,240-432,,,
Chlamydia,223,0-288,368-560,,,
Chlamydia,224,8-136,216-528,,,
Chlamydia,225,152-224,320-560,,,
Chlamydia,226,152-224,288-472,,,
Chlamydia,227,24-56,136-544,,,
Chlamydia,228,80-128,336-560,,,
Chlamydia,229,144-168,264-464,,,
Chlamydia,230,272-448,,,,
Chlamydia,231,264-448,,,,
Chlamydia,232,368-560,,,,
Chlamydia,233,32-280,536-552,,,
Chlamydia,234,304-456,,,,
Chlamydia,235,0-264,344-456,,,
Chlamydia,236,144-552,,,,
Chlamydia,237,240-560,,,,
Chlamydia,238,120-128,144-192,216-384,536-544,
Chlamydia,239,24-72,216-440,,,
Chlamydia,240,272-440,528-560,,,
Chlamydia,241,192-448,,,,
Chlamydia,242,312-560,,,,
Chlamydia,243,280-456,,,,
Chlamydia,244,88-416,,,,
Chlamydia,245,0-56,192-296,360-416,520-560,
Chlamydia,246,64-480,,,,
Chlamydia,247,40-512,,,,
Chlamydia,248,0-456,,,,
Chlamydia,249,264-552,,,,
Chlamydia,250,224-384,,,,
Chlamydia,251,0-440,504-560,,,
Chlamydia,252,0-40,360-560,,,
Chlamydia,253,184-368,536-560,,,
Chlamydia,254,288-416,,,,
Chlamydia,255,0-192,288-336,408-560,,
Chlamydia,256,0-176,312-520,,,
Chlamydia,257,0-112,368-520,,,
Chlamydia,258,64-96,216-560,,,
Chlamydia,259,120-160,288-560,,,
Chlamydia,260,0-48,216-384,520-544,,
Chlamydia,261,256-456,,,,
Chlamydia,262,272-544,,,,
Chlamydia,263,24-72,200-448,,,
Chlamydia,264,192-472,,,,
Chlamydia,265,0-16,336-408,,,
Chlamydia,266,128-440,,,,
Chlamydia,267,32-416,,,,
Chlamydia,268,0-128,240-272,496-560,,
Chlamydia,269,136-552,,,,
Chlamydia,270,120-304,,,,
Chlamydia,271,48-88,216-536,,,
Chlamydia,272,128-208,288-440,,,
Chlamydia,273,200-504,,,,
Chlamydia,274,96-120,280-464,,,
Chlamydia,275,104-160,224-560,,,
Chlamydia,276,160-480,,,,
Chlamydia,277,160-560,,,,
Chlamydia,278,272-448,,,,
Chlamydia,279,0-128,216-560,,,
Chlamydia,280,160-560,,,,
Chlamydia,281,40-112,272-504,,,
Chlamydia,282,200-560,,,,
Chlamydia,283,8-40,200-464,528-536,,
Chlamydia,284,264-432,496-560,,,
Chlamydia,285,0-40,160-408,,,
Chlamydia,286,0-16,80-144,320-536,,
Chlamydia,287,248-424,,,,
Chlamydia,288,0-24,56-456,,,
Chlamydia,289,48-88,160-488,,,
Chlamydia,290,200-504,,,,
Chlamydia,291,0-168,344-488,,,
Chlamydia,292,160-400,,,,
Chlamydia,293,224-472,,,,
Chlamydia,294,184-472,,,,
Chlamydia,295,88-96,280-560,,,
Chlamydia,296,328-560,,,,
Chlamydia,297,376-536,,,,
Chlamydia,298,168-528,,,,
Chlamydia,299,16-112,208-432,496-536,,
Chlamydia,300,160-424,,,,
Chlamydia,301,72-544,,,,
Chlamydia,302,40-392,520-560,,,
Chlamydia,303,0-40,376-536,,,
Chlamydia,304,336-464,,,,
Chlamydia,305,192-560,,,,
Chlamydia,306,16-40,264-464,496-504,,
Chlamydia,307,0-8,72-160,320-512,,
Chlamydia,308,352-440,,,,
Chlamydia,309,312-552,,,,
Chlamydia,310,56-448,,,,
Chlamydia,311,48-248,400-552,,,
Chlamydia,312,104-200,320-416,512-552,,
Chlamydia,313,184-408,480-552,,,
Chlamydia,314,16-96,176-216,320-560,,
Chlamydia,315,24-88,336-544,,,
Chlamydia,316,16-392,504-536,,,
Chlamydia,317,0-24,360-376,480-560,,
Chlamydia,318,256-416,,,,
Chlamydia,319,176-384,,,,
Chlamydia,320,152-552,,,,
Chlamydia,321,56-152,280-496,,,
Chlamydia,322,280-488,,,,
Chlamydia,323,0-456,,,,
Chlamydia,324,32-56,264-448,,,
Chlamydia,325,224-272,344-400,,,
Chlamydia,326,0-8,176-560,,,
Ecoli,1,8-40,336-456,,,
Ecoli,2,0-120,216-232,280-408,520-528,
Ecoli,3,288-400,,,,
Ecoli,4,280-464,,,,
Ecoli,5,272-520,,,,
Ecoli,6,248-544,,,,
Ecoli,7,0-40,216-480,,,
Ecoli,8,120-184,304-496,,,
Ecoli,9,0-232,296-432,,,
Ecoli,10,304-504,,,,
Ecoli,11,8-64,248-520,,,
Ecoli,12,128-560,,,,
Ecoli,13,296-528,,,,
Ecoli,14,0-128,352-432,,,
Ecoli,15,0-104,184-248,344-440,,
Ecoli,16,120-312,376-464,,,
Ecoli,17,0-512,,,,
Ecoli,18,280-560,,,,
Ecoli,19,232-552,,,,
Ecoli,20,216-272,352-512,,,
Ecoli,21,0-136,296-552,,,
Ecoli,22,144-376,536-560,,,
Ecoli,23,112-536,,,,
Ecoli,24,344-472,,,,
Ecoli,25,64-192,280-456,,,
Ecoli,26,328-496,,,,
Ecoli,27,0-16,256-480,,,
Ecoli,28,96-472,,,,
Ecoli,29,8-16,304-480,,,
Ecoli,30,224-256,392-512,,,
Ecoli,31,344-504,,,,
Ecoli,32,224-456,,,,
Ecoli,33,216-440,,,,
Ecoli,34,32-544,,,,
Ecoli,35,200-424,,,,
Ecoli,36,208-560,,,,
Ecoli,37,136-176,264-544,,,
Ecoli,38,216-504,,,,
Ecoli,39,80-112,208-248,336-560,,
Ecoli,40,32-112,256-488,,,
Ecoli,41,296-448,,,,
Ecoli,42,104-176,248-424,,,
Ecoli,43,176-224,368-504,,,
Ecoli,44,272-520,,,,
Ecoli,45,0-120,264-544,,,
Ecoli,46,0-424,,,,
Ecoli,47,8-24,56-136,168-184,200-424,
Ecoli,48,256-480,,,,
Ecoli,49,224-456,,,,
Ecoli,50,240-496,,,,
Ecoli,51,296-536,,,,
Ecoli,52,48-504,,,,
Ecoli,53,88-168,280-512,,,
Ecoli,54,0-104,184-480,,,
Ecoli,55,336-472,,,,
Ecoli,56,152-472,,,,
Ecoli,57,0-152,200-488,,,
Ecoli,58,384-560,,,,
Ecoli,59,304-560,,,,
Ecoli,60,256-544,,,,
Ecoli,61,0-136,216-256,328-456,,
Ecoli,62,40-176,368-464,,,
Ecoli,63,48-96,216-472,,,
Ecoli,64,152-456,,,,
Ecoli,65,184-400,,,,
Ecoli,66,208-552,,,,
Ecoli,67,104-544,,,,
Ecoli,68,304-464,,,,
Ecoli,69,208-248,376-552,,,
Ecoli,70,336-560,,,,
Ecoli,71,0-24,352-504,,,
Ecoli,72,232-272,336-360,440-520,,
Ecoli,73,16-40,216-480,,,
Ecoli,74,368-448,,,,
Ecoli,75,304-536,,,,
Ecoli,76,120-560,,,,
Ecoli,77,16-544,,,,
Ecoli,78,144-184,312-448,,,
Ecoli,79,0-32,264-560,,,
Ecoli,80,72-112,200-248,304-528,,
Ecoli,81,64-208,312-512,,,
Ecoli,82,0-32,128-184,264-400,472-560,
Ecoli,83,160-440,,,,
Ecoli,84,80-328,392-432,,,
Ecoli,85,192-456,528-552,,,
Ecoli,86,256-480,,,,
Ecoli,87,224-520,,,,
Ecoli,88,176-224,312-392,,,
Ecoli,89,248-456,,,,
Ecoli,90,32-472,,,,
Ecoli,91,232-440,,,,
Ecoli,92,128-136,176-184,344-464,536-552,
Ecoli,93,0-48,344-528,,,
Ecoli,94,208-496,,,,
Ecoli,95,0-128,184-224,288-432,,
Ecoli,96,0-168,280-544,,,
Ecoli,97,0-104,176-280,336-392,512-560,
Ecoli,98,208-232,368-560,,,
Ecoli,99,152-248,336-448,,,
Ecoli,100,72-184,272-472,,,
Ecoli,101,96-560,,,,
Ecoli,102,0-72,152-456,,,
Ecoli,103,256-488,,,,
Ecoli,104,168-224,296-344,480-560,,
Ecoli,105,0-40,184-440,,,
Ecoli,106,288-432,,,,
Ecoli,107,192-416,,,,
Ecoli,108,232-456,,,,
Ecoli,109,0-136,256-560,,,
Ecoli,110,256-432,448-488,,,
Ecoli,111,328-496,,,,
Ecoli,112,0-88,368-536,,,
Ecoli,113,,,,,
Ecoli,114,416-424,,,,
Ecoli,115,248-472,,,,
Ecoli,116,0-432,,,,
Ecoli,117,208-488,,,,
Ecoli,118,0-136,272-336,424-520,,
Ecoli,119,256-456,,,,
Ecoli,120,224-280,368-464,,,
Ecoli,121,320-432,,,,
Ecoli,122,120-160,264-480,,,
Ecoli,123,120-488,,,,
Ecoli,124,136-464,,,,
Ecoli,125,64-280,,,,
Ecoli,126,0-464,,,,
Ecoli,127,256-424,496-560,,,
Ecoli,128,216-240,264-496,,,
Ecoli,129,136-488,,,,
Ecoli,130,272-416,480-528,,,
Ecoli,131,152-280,368-496,,,
Ecoli,132,120-168,280-512,,,
Ecoli,133,72-224,256-408,,,
Ecoli,134,0-24,328-560,,,
Ecoli,135,128-472,,,,
Ecoli,136,304-440,,,,
Ecoli,137,160-360,,,,
Ecoli,138,248-488,,,,
Ecoli,139,24-472,,,,
Ecoli,140,176-400,,,,
Ecoli,141,208-504,,,,
Ecoli,142,0-456,,,,
Ecoli,143,328-472,,,,
Ecoli,144,0-72,160-384,,,
Ecoli,145,296-504,,,,
Ecoli,146,72-168,336-400,496-552,,
Ecoli,147,216-440,,,,
Ecoli,148,176-504,,,,
Ecoli,149,0-32,168-560,,,
Ecoli,150,352-416,512-560,,,
Ecoli,151,192-528,,,,
Ecoli,152,40-416,,,,
Ecoli,153,32-520,,,,
Ecoli,154,224-536,,,,
Ecoli,155,256-512,,,,
Ecoli,156,0-96,168-200,312-392,504-544,
Ecoli,157,104-192,288-448,,,
Ecoli,158,400-536,,,,
Ecoli,159,248-520,,,,
Ecoli,160,256-480,,,,
Ecoli,161,0-280,360-512,,,
Ecoli,162,168-560,,,,
Ecoli,163,104-560,,,,
Ecoli,164,440-560,,,,
Ecoli,165,120-432,520-544,,,
Ecoli,166,0-8,240-544,,,
Ecoli,167,0-120,256-552,,,
Ecoli,168,256-416,,,,
Ecoli,169,320-560,,,,
Ecoli,170,184-280,352-432,,,
Ecoli,171,208-448,,,,
Ecoli,172,24-128,384-496,,,
Ecoli,173,0-248,328-560,,,
Ecoli,174,0-440,,,,
Ecoli,175,208-488,,,,
Ecoli,176,272-472,,,,
Ecoli,177,240-456,,,,
Ecoli,178,280-528,,,,
Ecoli,179,0-120,176-232,336-464,,
Ecoli,180,24-80,264-560,,,
Ecoli,181,256-352,456-488,,,
Ecoli,182,0-512,,,,
Ecoli,183,0-16,160-264,328-472,,
Ecoli,184,0-480,,,,
Ecoli,185,144-176,256-560,,,
Ecoli,186,152-184,344-544,,,
Ecoli,187,96-232,360-392,,,
Ecoli,188,256-440,,,,
Ecoli,189,208-448,,,,
Ecoli,190,80-160,224-560,,,
Ecoli,191,144-520,,,,
Ecoli,192,32-120,240-400,472-560,,
Ecoli,193,0-224,304-520,,,
Ecoli,194,56-144,240-520,,,
